,SUBDIVISION,YEAR,MONTH,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECEPTIONS,PRESSURE,WIND_SPEED,RAINFALL
12,MATATHWADA,2001.0,12.0,12.13,25.87,18.98,6.66,94.37,5.41,0.0
1,MATATHWADA,2002.0,1.0,10.77,24.73,17.72,12.36,94.13,8.13,5.5
2,MATATHWADA,2002.0,2.0,13.21,27.72,20.44,12.49,94.24,7.61,4.1
3,MATATHWADA,2002.0,3.0,17.57,32.5,25.01,12.34,93.92,8.03,0.7
4,MATATHWADA,2002.0,4.0,21.95,36.09,29.0,28.5,93.72,8.38,6.1
5,MATATHWADA,2002.0,5.0,24.56,37.75,31.13,49.94,93.67,9.67,8.5
6,MATATHWADA,2002.0,6.0,24.45,34.84,29.62,154.33,93.57,12.12,241.8
7,MATATHWADA,2002.0,7.0,24.3,32.16,28.21,154.08,93.75,7.17,58.2
8,MATATHWADA,2002.0,8.0,23.05,30.3,26.65,253.05,93.69,10.44,223.6
9,MATATHWADA,2002.0,9.0,22.08,30.73,26.38,128.47,93.87,9.43,122.4
10,MATATHWADA,2002.0,10.0,19.76,31.43,25.57,71.7,93.87,7.12,46.4
11,MATATHWADA,2002.0,11.0,15.26,28.6,21.91,24.73,94.08,7.05,4.8
12,MATATHWADA,2002.0,12.0,12.39,26.09,19.22,6.11,94.25,8.47,0.0
1,MATATHWADA,2003.0,1.0,10.7,24.99,17.82,8.37,94.27,7.97,2.1
2,MATATHWADA,2003.0,2.0,13.4,27.67,20.51,25.46,94.05,6.98,1.3
3,MATATHWADA,2003.0,3.0,16.85,31.58,24.19,18.39,93.94,6.34,2.3
4,MATATHWADA,2003.0,4.0,21.79,36.0,28.87,28.74,93.79,8.48,4.9
5,MATATHWADA,2003.0,5.0,23.91,36.99,30.43,27.91,93.66,11.2,28.5
6,MATATHWADA,2003.0,6.0,25.14,35.4,30.25,144.4,93.56,9.07,117.6
7,MATATHWADA,2003.0,7.0,23.34,31.14,27.21,304.97,93.61,9.81,255.9
8,MATATHWADA,2003.0,8.0,23.2,30.53,26.84,217.42,93.69,7.41,183.9
9,MATATHWADA,2003.0,9.0,22.04,30.83,26.41,156.97,93.79,9.34,95.7
10,MATATHWADA,2003.0,10.0,19.34,31.13,25.22,97.23,93.87,7.55,22.1
11,MATATHWADA,2003.0,11.0,15.28,28.71,21.97,14.96,94.17,5.45,4.9
12,MATATHWADA,2003.0,12.0,11.64,25.29,18.44,9.37,94.24,6.87,0.8
1,MATATHWADA,2004.0,1.0,10.72,24.56,17.62,15.38,94.12,7.83,1.2
2,MATATHWADA,2004.0,2.0,12.89,27.64,20.24,5.03,94.12,7.84,0.4
3,MATATHWADA,2004.0,3.0,18.59,33.76,26.15,8.31,93.93,7.21,5.5
4,MATATHWADA,2004.0,4.0,22.16,36.28,29.2,33.61,93.8,7.87,1.9
5,MATATHWADA,2004.0,5.0,23.64,36.84,30.22,59.23,93.61,11.3,30.4
6,MATATHWADA,2004.0,6.0,23.86,34.06,28.94,150.0,93.7,14.77,100.0
7,MATATHWADA,2004.0,7.0,23.86,31.6,27.7,230.07,93.6,8.76,201.7
8,MATATHWADA,2004.0,8.0,22.9,30.33,26.59,260.68,93.72,10.0,75.0
9,MATATHWADA,2004.0,9.0,22.51,31.65,27.06,135.92,93.79,8.08,177.2
10,MATATHWADA,2004.0,10.0,18.85,30.42,24.61,108.66,94.04,7.38,58.1
11,MATATHWADA,2004.0,11.0,15.2,28.53,21.84,16.4,94.17,6.95,27.2
12,MATATHWADA,2004.0,12.0,12.04,26.07,19.04,5.07,94.2,7.41,0.0
1,MATATHWADA,2005.0,1.0,10.84,24.67,17.73,16.18,94.11,7.83,13.2
2,MATATHWADA,2005.0,2.0,13.12,27.24,20.16,13.34,94.14,9.05,0.7
3,MATATHWADA,2005.0,3.0,17.45,32.19,24.8,25.51,93.99,7.37,11.6
4,MATATHWADA,2005.0,4.0,20.86,35.03,27.92,31.19,93.93,8.45,1.6
5,MATATHWADA,2005.0,5.0,23.37,36.38,29.85,44.12,93.69,8.83,2.1
6,MATATHWADA,2005.0,6.0,25.36,35.75,30.53,128.86,93.52,12.18,59.7
7,MATATHWADA,2005.0,7.0,23.41,31.2,27.28,290.72,93.61,13.95,413.5
8,MATATHWADA,2005.0,8.0,23.37,30.8,27.06,209.38,93.72,13.05,124.1
9,MATATHWADA,2005.0,9.0,22.28,31.17,26.7,225.9,93.7,11.5,213.5
10,MATATHWADA,2005.0,10.0,19.31,30.82,25.04,98.65,93.86,6.52,100.5
11,MATATHWADA,2005.0,11.0,14.5,28.02,21.23,21.16,94.11,7.28,0.0
12,MATATHWADA,2005.0,12.0,11.03,24.99,17.99,9.56,94.11,6.8,0.0
1,MATATHWADA,2006.0,1.0,11.26,25.28,18.25,5.96,94.21,6.81,0.0
2,MATATHWADA,2006.0,2.0,14.7,29.3,21.98,5.54,94.15,6.98,0.0
3,MATATHWADA,2006.0,3.0,16.77,31.55,24.13,35.0,93.91,6.77,30.7
4,MATATHWADA,2006.0,4.0,20.96,34.92,27.92,35.28,93.73,8.2,1.6
5,MATATHWADA,2006.0,5.0,24.08,37.13,30.58,75.46,93.63,13.75,26.7
6,MATATHWADA,2006.0,6.0,24.2,34.45,29.3,137.62,93.6,13.18,134.7
7,MATATHWADA,2006.0,7.0,23.49,31.49,27.46,314.51,93.65,10.52,116.2
8,MATATHWADA,2006.0,8.0,22.96,30.27,26.59,271.1,93.7,9.98,301.3
9,MATATHWADA,2006.0,9.0,22.35,31.27,26.78,192.41,93.72,10.17,209.4
10,MATATHWADA,2006.0,10.0,19.97,31.5,25.71,79.93,94.05,7.63,47.7
11,MATATHWADA,2006.0,11.0,15.69,28.71,22.18,31.97,94.08,7.29,4.6
12,MATATHWADA,2006.0,12.0,12.16,26.06,19.09,4.93,94.27,6.33,0.0
1,MATATHWADA,2007.0,1.0,11.12,25.45,18.26,2.44,94.3,6.31,0.0
2,MATATHWADA,2007.0,2.0,13.31,27.57,20.42,29.42,94.07,7.66,0.0
3,MATATHWADA,2007.0,3.0,16.86,31.87,24.34,17.77,93.93,7.05,0.1
4,MATATHWADA,2007.0,4.0,22.11,36.35,29.2,33.52,93.82,6.27,0.7
5,MATATHWADA,2007.0,5.0,24.2,37.28,30.71,46.36,93.7,8.57,10.0
6,MATATHWADA,2007.0,6.0,24.31,34.8,29.53,159.64,93.46,13.7,185.4
7,MATATHWADA,2007.0,7.0,23.74,31.54,27.61,288.53,93.55,12.61,123.1
8,MATATHWADA,2007.0,8.0,23.44,30.8,27.09,259.22,93.63,11.27,146.2
9,MATATHWADA,2007.0,9.0,22.57,31.29,26.9,212.8,93.6,10.02,240.7
10,MATATHWADA,2007.0,10.0,19.4,31.11,25.24,54.94,93.86,7.75,0.9
11,MATATHWADA,2007.0,11.0,15.28,28.81,22.02,21.17,94.1,6.78,7.5
12,MATATHWADA,2007.0,12.0,11.83,25.68,18.73,7.97,94.13,9.33,0.0
1,MATATHWADA,2008.0,1.0,11.09,24.55,17.8,12.54,94.1,7.4,0.1
2,MATATHWADA,2008.0,2.0,11.87,26.36,19.1,12.06,94.04,7.96,0.1
3,MATATHWADA,2008.0,3.0,17.84,32.7,25.24,19.3,93.86,8.31,14.6
4,MATATHWADA,2008.0,4.0,20.96,35.14,28.03,31.04,93.76,8.2,3.7
5,MATATHWADA,2008.0,5.0,23.86,36.67,30.24,46.55,93.7,8.2,1.8
6,MATATHWADA,2008.0,6.0,23.64,33.7,28.65,210.19,93.62,12.46,66.7
7,MATATHWADA,2008.0,7.0,23.41,31.17,27.27,259.66,93.55,11.12,106.5
8,MATATHWADA,2008.0,8.0,22.89,30.17,26.5,292.35,93.63,12.18,150.8
9,MATATHWADA,2008.0,9.0,22.16,31.01,26.56,172.72,93.74,11.02,267.8
10,MATATHWADA,2008.0,10.0,19.75,31.5,25.6,62.47,93.93,7.6,33.8
11,MATATHWADA,2008.0,11.0,15.51,29.03,22.24,28.28,94.0,8.66,0.3
12,MATATHWADA,2008.0,12.0,12.82,26.8,19.78,8.95,94.18,7.8,0.1
1,MATATHWADA,2009.0,1.0,12.14,26.24,19.17,6.04,94.23,8.02,0.0
2,MATATHWADA,2009.0,2.0,14.53,29.01,21.75,6.71,94.03,7.86,0.0
3,MATATHWADA,2009.0,3.0,17.89,32.74,25.29,12.17,93.9,7.3,0.6
4,MATATHWADA,2009.0,4.0,21.87,36.21,29.02,16.9,93.74,7.5,0.8
5,MATATHWADA,2009.0,5.0,24.32,37.38,30.83,59.45,93.61,9.48,7.0
6,MATATHWADA,2009.0,6.0,25.23,35.66,30.42,94.53,93.65,10.55,63.1
7,MATATHWADA,2009.0,7.0,23.87,31.81,27.81,291.88,93.61,11.16,139.2
8,MATATHWADA,2009.0,8.0,23.87,31.37,27.6,211.55,93.7,9.66,167.6
9,MATATHWADA,2009.0,9.0,22.71,31.64,27.15,163.34,93.74,10.46,159.9
10,MATATHWADA,2009.0,10.0,19.49,31.3,25.37,71.71,93.96,10.21,59.0
11,MATATHWADA,2009.0,11.0,15.34,28.74,22.02,52.25,94.01,8.66,63.3
12,MATATHWADA,2009.0,12.0,12.33,26.14,19.21,11.65,94.19,8.11,8.4
1,MATATHWADA,2010.0,1.0,10.6,25.0,17.78,7.49,94.26,7.02,4.3
2,MATATHWADA,2010.0,2.0,13.61,28.27,20.92,8.85,94.1,7.64,5.8
3,MATATHWADA,2010.0,3.0,18.95,33.91,26.4,10.86,94.02,7.73,3.9
4,MATATHWADA,2010.0,4.0,23.07,37.34,30.18,33.85,93.89,7.66,0.7
5,MATATHWADA,2010.0,5.0,24.74,37.8,31.25,55.43,93.62,9.41,4.6
6,MATATHWADA,2010.0,6.0,24.89,35.21,30.02,141.1,93.62,11.81,119.7
7,MATATHWADA,2010.0,7.0,23.82,31.64,27.71,303.62,93.62,11.22,329.5
8,MATATHWADA,2010.0,8.0,23.56,30.73,27.12,299.74,93.6,10.3,291.4
9,MATATHWADA,2010.0,9.0,22.34,30.95,26.62,227.33,93.73,9.71,157.3
10,MATATHWADA,2010.0,10.0,20.2,31.68,25.92,91.1,93.75,7.79,57.7
11,MATATHWADA,2010.0,11.0,16.14,29.52,22.81,52.64,93.91,7.28,36.8
12,MATATHWADA,2010.0,12.0,11.16,25.06,18.09,16.68,93.91,6.39,0.0
1,MATATHWADA,2011.0,1.0,10.12,24.12,17.09,4.5,94.07,7.34,0.0
2,MATATHWADA,2011.0,2.0,13.15,27.6,20.35,19.59,93.99,8.25,3.8
3,MATATHWADA,2011.0,3.0,17.51,32.14,24.8,10.46,93.9,7.48,0.7
4,MATATHWADA,2011.0,4.0,20.69,34.77,27.71,30.82,93.81,7.3,3.5
5,MATATHWADA,2011.0,5.0,24.18,37.18,30.65,47.41,93.72,8.7,3.1
6,MATATHWADA,2011.0,6.0,24.14,34.29,29.19,180.17,93.58,13.31,79.2
7,MATATHWADA,2011.0,7.0,23.64,31.36,27.48,269.5,93.57,11.41,230.1
8,MATATHWADA,2011.0,8.0,23.18,30.54,26.83,302.67,93.6,9.11,228.5
9,MATATHWADA,2011.0,9.0,22.23,31.05,26.62,204.27,93.74,11.53,90.0
10,MATATHWADA,2011.0,10.0,19.86,31.57,25.69,47.17,93.89,9.2,24.8
11,MATATHWADA,2011.0,11.0,15.72,29.21,22.44,18.94,94.03,8.49,0.0
12,MATATHWADA,2011.0,12.0,11.95,25.92,18.92,8.88,94.07,8.25,0.0
1,MATATHWADA,2012.0,1.0,10.15,23.89,17.0,20.24,94.08,7.18,0.0
2,MATATHWADA,2012.0,2.0,12.79,26.95,19.85,4.59,93.96,7.86,0.0
3,MATATHWADA,2012.0,3.0,17.12,31.86,24.47,7.39,93.9,7.01,0.0
4,MATATHWADA,2012.0,4.0,21.32,35.38,28.33,37.67,93.79,8.0,0.6
5,MATATHWADA,2012.0,5.0,24.23,37.42,30.8,31.17,93.67,8.91,2.3
6,MATATHWADA,2012.0,6.0,25.3,35.62,30.44,102.95,93.63,8.94,72.2
7,MATATHWADA,2012.0,7.0,23.86,31.68,27.75,266.21,93.56,9.11,161.1
8,MATATHWADA,2012.0,8.0,23.01,30.39,26.68,275.86,93.7,10.84,101.4
9,MATATHWADA,2012.0,9.0,22.21,31.04,26.6,226.38,93.79,10.58,120.0
10,MATATHWADA,2012.0,10.0,19.09,30.88,24.96,59.84,93.96,9.35,68.8
11,MATATHWADA,2012.0,11.0,14.67,28.14,21.38,24.04,94.0,9.08,0.3
12,MATATHWADA,2012.0,12.0,12.03,25.94,18.96,9.45,94.09,9.03,0.0
1,MATATHWADA,2013.0,1.0,10.38,24.57,17.45,7.62,94.2,7.46,1.5
2,MATATHWADA,2013.0,2.0,12.86,27.49,20.15,23.55,94.1,8.55,9.4
3,MATATHWADA,2013.0,3.0,17.32,32.19,24.73,13.57,93.98,7.24,2.6
4,MATATHWADA,2013.0,4.0,21.17,35.23,28.17,28.73,93.77,8.72,7.9
5,MATATHWADA,2013.0,5.0,24.51,37.48,30.97,48.22,93.66,8.16,6.4
6,MATATHWADA,2013.0,6.0,23.66,34.01,28.81,229.72,93.53,11.42,160.9
7,MATATHWADA,2013.0,7.0,23.12,30.94,27.0,347.61,93.54,9.56,293.4
8,MATATHWADA,2013.0,8.0,22.78,30.16,26.45,252.53,93.68,13.21,136.9
9,MATATHWADA,2013.0,9.0,22.5,31.35,26.9,161.08,93.71,9.01,154.1
10,MATATHWADA,2013.0,10.0,19.68,31.09,25.36,113.9,93.86,7.62,94.3
11,MATATHWADA,2013.0,11.0,14.54,28.04,21.27,21.08,94.07,8.05,7.4
12,MATATHWADA,2013.0,12.0,11.51,25.21,18.34,7.01,94.13,7.85,13.1
1,MATATHWADA,2014.0,1.0,10.91,24.68,17.77,16.57,94.25,7.77,1.4
2,MATATHWADA,2014.0,2.0,12.41,26.55,19.46,20.99,94.01,7.86,13.4
3,MATATHWADA,2014.0,3.0,16.41,31.12,23.74,20.49,94.05,6.78,79.0
4,MATATHWADA,2014.0,4.0,21.07,35.34,28.18,21.26,93.9,7.22,11.9
5,MATATHWADA,2014.0,5.0,23.41,36.53,29.95,58.64,93.74,9.55,7.0
6,MATATHWADA,2014.0,6.0,25.5,35.95,30.7,107.32,93.61,11.21,30.4
7,MATATHWADA,2014.0,7.0,24.12,31.9,27.99,282.04,93.67,10.67,105.0
8,MATATHWADA,2014.0,8.0,23.57,30.97,27.24,227.32,93.69,12.19,178.9
9,MATATHWADA,2014.0,9.0,22.16,31.08,26.59,211.02,93.83,9.98,84.5
10,MATATHWADA,2014.0,10.0,19.67,31.42,25.52,75.17,94.01,7.55,14.2
11,MATATHWADA,2014.0,11.0,15.38,28.8,22.07,15.5,94.14,7.9,19.9
12,MATATHWADA,2014.0,12.0,11.17,24.81,17.97,8.8,94.17,7.35,3.3
1,VIDARBHA,1981.0,1.0,10.68,23.8,17.21,20.72,94.2,7.29,20.2
2,VIDARBHA,1981.0,2.0,12.99,27.48,20.21,8.59,94.1,7.15,0.9
3,VIDARBHA,1981.0,3.0,16.5,30.73,23.59,34.1,93.97,7.05,25.4
4,VIDARBHA,1981.0,4.0,21.06,35.07,28.04,35.36,93.78,9.35,3.6
5,VIDARBHA,1981.0,5.0,23.54,36.59,30.04,64.94,93.66,8.31,12.6
6,VIDARBHA,1981.0,6.0,24.72,35.17,29.92,142.82,93.56,9.61,173.1
7,VIDARBHA,1981.0,7.0,23.33,30.73,27.01,319.13,93.58,8.81,302.5
8,VIDARBHA,1981.0,8.0,22.88,30.25,26.54,253.92,93.62,10.47,352.6
9,VIDARBHA,1981.0,9.0,22.13,31.17,26.63,204.78,93.69,8.7,294.5
10,VIDARBHA,1981.0,10.0,19.07,30.94,24.98,52.51,93.94,8.83,17.6
11,VIDARBHA,1981.0,11.0,13.98,27.08,20.5,22.46,94.05,7.58,1.8
12,VIDARBHA,1981.0,12.0,10.9,24.56,17.71,11.81,94.3,7.23,13.8
1,VIDARBHA,1982.0,1.0,11.35,24.72,18.02,17.44,94.18,7.68,45.7
2,VIDARBHA,1982.0,2.0,12.67,25.97,19.3,11.22,94.01,6.14,10.6
3,VIDARBHA,1982.0,3.0,15.72,29.99,22.83,25.78,93.9,7.47,6.0
4,VIDARBHA,1982.0,4.0,20.52,34.24,27.35,38.18,93.79,9.29,5.2
5,VIDARBHA,1982.0,5.0,22.78,35.65,29.19,52.07,93.79,6.65,15.3
6,VIDARBHA,1982.0,6.0,24.25,34.67,29.44,128.74,93.63,10.27,100.6
7,VIDARBHA,1982.0,7.0,24.0,32.24,28.1,250.82,93.59,9.51,256.4
8,VIDARBHA,1982.0,8.0,22.91,30.28,26.57,246.21,93.66,8.9,206.8
9,VIDARBHA,1982.0,9.0,21.8,31.35,26.55,132.02,93.84,8.73,144.2
10,VIDARBHA,1982.0,10.0,19.5,31.19,25.32,50.98,94.02,6.58,49.2
11,VIDARBHA,1982.0,11.0,15.26,27.39,21.31,42.83,94.08,8.37,16.1
12,VIDARBHA,1982.0,12.0,11.69,25.17,18.41,7.04,94.27,6.7,0.0
1,VIDARBHA,1983.0,1.0,10.26,23.98,17.1,11.92,94.27,7.41,1.6
2,VIDARBHA,1983.0,2.0,12.26,26.2,19.21,12.4,94.07,6.71,7.4
3,VIDARBHA,1983.0,3.0,16.61,30.68,23.62,18.95,93.98,9.25,1.9
4,VIDARBHA,1983.0,4.0,19.87,33.65,26.74,28.01,93.81,10.79,1.5
5,VIDARBHA,1983.0,5.0,23.16,36.1,29.61,63.77,93.71,9.8,6.7
6,VIDARBHA,1983.0,6.0,24.74,35.14,29.92,152.79,93.57,15.41,156.4
7,VIDARBHA,1983.0,7.0,23.58,31.8,27.67,305.0,93.59,9.66,327.9
8,VIDARBHA,1983.0,8.0,23.18,30.39,26.76,293.46,93.59,9.92,376.7
9,VIDARBHA,1983.0,9.0,22.14,30.76,26.43,222.19,93.67,8.4,289.8
10,VIDARBHA,1983.0,10.0,18.83,30.07,24.43,94.99,93.83,9.2,58.4
11,VIDARBHA,1983.0,11.0,13.33,27.41,20.35,10.81,94.17,8.77,0.0
12,VIDARBHA,1983.0,12.0,10.9,24.44,17.65,22.48,94.14,9.21,12.2
1,VIDARBHA,1984.0,1.0,10.5,23.81,17.13,17.29,93.98,7.57,26.9
2,VIDARBHA,1984.0,2.0,11.49,25.76,18.6,21.04,93.9,8.34,18.6
3,VIDARBHA,1984.0,3.0,17.2,32.48,24.82,12.59,93.94,7.8,0.4
4,VIDARBHA,1984.0,4.0,21.27,35.38,28.3,36.44,93.7,10.02,3.2
5,VIDARBHA,1984.0,5.0,24.4,37.81,31.08,45.96,93.56,11.0,0.4
6,VIDARBHA,1984.0,6.0,24.14,34.47,29.28,146.52,93.48,13.09,105.6
7,VIDARBHA,1984.0,7.0,22.95,30.71,26.8,290.02,93.51,12.59,258.6
8,VIDARBHA,1984.0,8.0,22.45,30.15,26.28,245.52,93.66,7.66,271.0
9,VIDARBHA,1984.0,9.0,21.26,30.17,25.69,157.82,93.77,10.71,48.7
10,VIDARBHA,1984.0,10.0,18.78,30.77,24.75,60.85,93.92,8.23,76.6
11,VIDARBHA,1984.0,11.0,13.57,27.52,20.52,11.33,94.11,6.33,0.0
12,VIDARBHA,1984.0,12.0,11.39,25.45,18.4,9.72,94.0,8.33,0.6
1,VIDARBHA,1985.0,1.0,11.04,24.5,17.75,16.51,94.09,8.12,22.5
2,VIDARBHA,1985.0,2.0,12.58,27.4,19.97,5.95,93.72,6.91,1.1
3,VIDARBHA,1985.0,3.0,18.07,33.17,25.59,14.27,93.89,8.68,1.0
4,VIDARBHA,1985.0,4.0,21.39,35.53,28.44,27.48,93.67,9.02,7.3
5,VIDARBHA,1985.0,5.0,23.91,37.16,30.51,55.82,93.55,9.73,9.7
6,VIDARBHA,1985.0,6.0,24.03,34.46,29.22,129.78,93.6,9.15,196.8
7,VIDARBHA,1985.0,7.0,22.96,30.65,26.78,290.74,93.68,8.8,271.7
8,VIDARBHA,1985.0,8.0,22.82,30.28,26.52,241.93,93.62,8.38,181.9
9,VIDARBHA,1985.0,9.0,21.94,31.07,26.48,142.72,93.75,8.44,61.9
10,VIDARBHA,1985.0,10.0,18.29,29.95,24.1,114.52,93.86,9.83,120.4
11,VIDARBHA,1985.0,11.0,14.23,27.85,21.02,16.84,94.05,7.91,0.0
12,VIDARBHA,1985.0,12.0,12.04,25.58,18.79,16.27,94.15,7.6,2.6
1,VIDARBHA,1986.0,1.0,10.65,24.25,17.42,11.49,94.12,7.55,11.7
2,VIDARBHA,1986.0,2.0,12.62,26.64,19.6,18.27,94.01,6.98,40.5
3,VIDARBHA,1986.0,3.0,16.75,31.43,24.07,12.0,93.87,8.04,6.4
4,VIDARBHA,1986.0,4.0,20.93,35.15,28.01,31.59,93.73,8.39,4.2
5,VIDARBHA,1986.0,5.0,23.05,36.36,29.68,52.54,93.66,10.52,6.5
6,VIDARBHA,1986.0,6.0,24.07,34.71,29.37,151.97,93.5,12.38,232.8
7,VIDARBHA,1986.0,7.0,23.04,31.0,26.99,256.5,93.67,10.06,353.4
8,VIDARBHA,1986.0,8.0,22.51,30.32,26.39,241.91,93.65,12.08,382.2
9,VIDARBHA,1986.0,9.0,22.01,31.3,26.63,133.26,93.8,8.77,61.2
10,VIDARBHA,1986.0,10.0,19.08,30.82,24.93,65.73,93.96,7.11,12.7
11,VIDARBHA,1986.0,11.0,15.16,28.45,21.78,39.95,94.08,7.54,17.2
12,VIDARBHA,1986.0,12.0,11.03,24.76,17.87,16.95,94.22,8.03,28.3
1,VIDARBHA,1987.0,1.0,10.75,24.72,17.71,11.22,94.24,8.16,24.3
2,VIDARBHA,1987.0,2.0,13.04,27.51,20.25,10.64,94.19,7.56,6.1
3,VIDARBHA,1987.0,3.0,16.87,31.43,24.13,22.28,93.95,8.34,7.5
4,VIDARBHA,1987.0,4.0,21.27,35.41,28.32,32.68,93.85,9.62,0.7
5,VIDARBHA,1987.0,5.0,22.49,35.73,29.09,46.76,93.86,7.88,9.8
6,VIDARBHA,1987.0,6.0,24.84,35.66,30.23,120.76,93.55,10.9,117.0
7,VIDARBHA,1987.0,7.0,23.81,32.19,27.97,208.84,93.74,9.59,204.7
8,VIDARBHA,1987.0,8.0,23.21,31.12,27.14,274.18,93.64,9.05,283.7
9,VIDARBHA,1987.0,9.0,22.7,32.0,27.33,122.29,93.81,8.11,37.7
10,VIDARBHA,1987.0,10.0,19.53,31.38,25.43,85.95,93.91,6.55,72.1
11,VIDARBHA,1987.0,11.0,14.97,28.86,21.89,25.29,93.98,6.29,55.4
12,VIDARBHA,1987.0,12.0,11.56,25.2,18.36,24.49,94.26,7.48,3.6
1,VIDARBHA,1988.0,1.0,11.6,25.58,18.57,4.57,94.2,7.09,0.7
2,VIDARBHA,1988.0,2.0,13.73,28.19,20.94,11.77,94.01,6.27,7.9
3,VIDARBHA,1988.0,3.0,17.09,31.46,24.25,23.35,93.82,7.45,3.8
4,VIDARBHA,1988.0,4.0,21.52,35.61,28.54,39.78,93.8,7.91,12.5
5,VIDARBHA,1988.0,5.0,24.6,37.69,31.12,58.37,93.56,10.2,4.2
6,VIDARBHA,1988.0,6.0,24.25,34.87,29.53,166.4,93.55,11.09,186.8
7,VIDARBHA,1988.0,7.0,23.19,30.91,27.03,354.92,93.55,9.99,485.0
8,VIDARBHA,1988.0,8.0,23.02,30.3,26.63,283.73,93.58,12.27,286.6
9,VIDARBHA,1988.0,9.0,22.3,31.33,26.79,230.8,93.56,11.05,230.1
10,VIDARBHA,1988.0,10.0,18.83,30.94,24.86,49.68,93.93,8.06,86.4
11,VIDARBHA,1988.0,11.0,14.4,27.92,21.14,20.87,94.13,8.2,4.3
12,VIDARBHA,1988.0,12.0,11.51,25.54,18.5,15.84,94.25,9.13,0.3
1,VIDARBHA,1989.0,1.0,9.82,23.89,16.84,14.7,94.06,7.86,0.0
2,VIDARBHA,1989.0,2.0,12.06,26.84,19.43,6.41,94.11,7.82,0.0
3,VIDARBHA,1989.0,3.0,16.31,30.86,23.56,22.48,93.87,7.2,23.6
4,VIDARBHA,1989.0,4.0,20.59,35.14,27.84,19.33,93.76,8.42,0.1
5,VIDARBHA,1989.0,5.0,23.63,37.18,30.38,46.18,93.57,10.06,2.0
6,VIDARBHA,1989.0,6.0,23.53,33.99,28.74,152.33,93.65,10.13,236.5
7,VIDARBHA,1989.0,7.0,22.88,31.21,27.02,298.3,93.58,15.62,240.6
8,VIDARBHA,1989.0,8.0,22.52,30.28,26.38,232.41,93.64,8.2,330.1
9,VIDARBHA,1989.0,9.0,21.92,31.09,26.48,157.9,93.74,7.84,118.0
10,VIDARBHA,1989.0,10.0,19.07,31.1,25.06,58.81,93.88,7.05,15.2
11,VIDARBHA,1989.0,11.0,14.78,28.2,21.47,15.52,94.21,9.0,1.6
12,VIDARBHA,1989.0,12.0,10.95,24.66,17.78,9.66,94.24,8.62,30.1
1,VIDARBHA,1990.0,1.0,11.38,26.05,18.69,6.29,94.22,7.67,3.5
2,VIDARBHA,1990.0,2.0,13.22,26.69,19.94,27.74,94.04,8.47,6.8
3,VIDARBHA,1990.0,3.0,16.19,30.07,23.1,28.94,94.0,7.7,8.6
4,VIDARBHA,1990.0,4.0,20.92,34.86,27.87,28.16,93.7,8.85,3.9
5,VIDARBHA,1990.0,5.0,23.35,35.96,29.63,85.53,93.54,10.46,71.3
6,VIDARBHA,1990.0,6.0,23.83,34.09,28.93,179.54,93.58,8.52,303.2
7,VIDARBHA,1990.0,7.0,22.89,30.57,26.71,285.45,93.68,8.68,326.3
8,VIDARBHA,1990.0,8.0,22.84,30.27,26.53,301.58,93.68,9.88,507.3
9,VIDARBHA,1990.0,9.0,22.07,30.63,26.32,173.05,93.79,7.06,121.5
10,VIDARBHA,1990.0,10.0,18.71,30.23,24.45,86.77,93.92,7.91,143.7
11,VIDARBHA,1990.0,11.0,15.15,28.47,21.79,25.31,94.05,8.46,1.6
12,VIDARBHA,1990.0,12.0,11.67,25.28,18.45,13.79,94.22,8.52,7.1
1,VIDARBHA,1991.0,1.0,10.23,23.94,17.06,12.2,94.13,8.35,6.3
2,VIDARBHA,1991.0,2.0,13.32,27.42,20.35,12.26,94.15,8.8,1.6
3,VIDARBHA,1991.0,3.0,17.22,31.77,24.47,14.7,93.89,7.49,4.6
4,VIDARBHA,1991.0,4.0,20.75,34.66,27.68,31.72,93.75,9.96,4.7
5,VIDARBHA,1991.0,5.0,23.91,36.92,30.39,52.32,93.67,9.98,3.0
6,VIDARBHA,1991.0,6.0,24.0,34.09,29.02,175.95,93.46,11.82,168.9
7,VIDARBHA,1991.0,7.0,23.62,31.77,27.67,255.15,93.57,11.47,348.0
8,VIDARBHA,1991.0,8.0,22.75,30.07,26.39,234.0,93.71,8.56,255.4
9,VIDARBHA,1991.0,9.0,22.08,31.06,26.55,139.25,93.85,7.04,23.0
10,VIDARBHA,1991.0,10.0,18.76,30.89,24.8,65.58,93.8,7.51,9.6
11,VIDARBHA,1991.0,11.0,14.5,27.78,21.12,28.59,94.19,10.33,12.1
12,VIDARBHA,1991.0,12.0,11.12,24.8,17.94,11.48,94.24,7.84,1.5
1,VIDARBHA,1992.0,1.0,10.39,24.17,17.26,13.59,94.38,8.18,0.2
2,VIDARBHA,1992.0,2.0,11.87,25.9,18.87,14.1,94.08,7.25,0.5
3,VIDARBHA,1992.0,3.0,17.02,31.58,24.27,11.37,94.02,6.66,0.4
4,VIDARBHA,1992.0,4.0,20.85,34.95,27.88,15.74,93.83,6.77,2.9
5,VIDARBHA,1992.0,5.0,23.2,36.26,29.71,51.26,93.7,10.02,5.7
6,VIDARBHA,1992.0,6.0,24.69,35.24,29.94,104.92,93.47,13.52,167.9
7,VIDARBHA,1992.0,7.0,23.73,31.6,27.64,218.17,93.61,13.62,241.3
